ph,Hardness,Solids,Chloramines,Sulfate,Conductivity,Organic_carbon,Trihalomethanes,Turbidity,Potability
7.0,180.402,12878.176,6.424,333.776,358.516,16.33,66.303,4.49,1
7.0,183.933,13401.044,6.458,371.788,433.239,14.584,66.029,4.893,1
6.6,195.867,13900.717,6.364,387.357,310.851,11.758,52.406,5.609,1
7.4,236.477,18998.347,7.404,359.931,357.066,18.02,58.271,3.464,1
7.1,134.311,8076.822,5.322,333.776,599.615,9.253,100.336,3.374,1
6.9,198.476,16904.201,6.341,299.522,470.6,15.046,61.146,4.241,1
5.3,148.863,11130.211,6.82,335.66,485.805,13.773,60.944,3.99,1
6.9,197.34,15349.143,7.446,333.776,373.55,11.367,79.156,4.936,1
7.8,206.209,34250.164,7.93,299.132,347.181,19.351,80.622,4.591,1
7.3,228.54,29690.917,7.871,322.27,392.533,15.168,84.371,2.92,1
6.8,182.454,21670.57,6.408,325.95,397.338,16.507,74.463,2.659,1
6.7,187.203,26376.062,8.458,337.862,488.976,17.69,77.132,4.594,1
8.0,255.259,30854.83,8.762,333.776,442.5,11.094,93.274,5.32,1
6.9,170.828,20464.773,7.074,365.941,400.965,14.004,51.603,4.494,1
5.8,157.552,7965.208,6.68,262.996,377.697,17.401,69.461,3.6,1
8.5,241.768,29317.142,5.783,313.886,328.579,18.296,84.511,3.827,1
7.0,224.034,13505.033,5.871,333.776,479.825,15.921,73.064,3.87,1
7.3,233.978,31617.075,8.534,331.838,490.047,12.225,31.802,3.531,1
8.1,224.764,16514.608,5.291,333.776,416.597,12.064,91.856,2.526,1
7.5,215.479,27150.395,7.783,382.959,403.704,14.777,56.957,5.076,1
7.5,224.472,17895.557,8.635,333.776,472.342,13.848,74.583,3.516,1
6.4,192.428,19310.062,6.845,333.776,529.73,16.021,62.534,6.073,1
7.1,178.805,39484.639,8.591,281.386,520.273,10.795,75.848,2.95,1
7.1,179.757,25703.155,7.287,333.776,311.093,10.238,42.075,1.66,1
7.4,204.486,18608.941,7.434,318.183,338.935,16.245,94.605,2.559,1
6.7,209.217,15488.957,7.452,351.052,408.854,13.921,70.205,4.965,1
7.7,217.789,31150.513,8.022,333.776,594.703,12.194,77.17,3.543,1
7.0,178.286,25419.769,6.773,316.434,388.339,11.557,73.256,3.1,1
7.2,212.483,25645.067,8.143,352.869,435.283,8.93,75.601,2.959,1
6.6,191.787,25039.355,7.295,395.74,501.533,14.695,80.05,4.318,1
6.9,184.944,16965.314,6.404,351.345,434.35,11.813,77.371,4.694,1
7.1,169.775,37273.429,8.028,240.898,454.544,18.622,63.52,3.574,1
7.1,165.893,11566.876,8.326,333.776,369.29,7.402,66.687,3.603,1
6.3,160.307,17095.27,6.731,305.094,424.446,14.375,41.28,4.458,1
7.0,210.369,13812.41,8.378,342.498,489.545,14.824,69.193,3.285,1
7.4,180.868,20430.907,6.665,333.776,437.39,9.675,69.035,3.249,1
7.4,198.204,28232.018,8.9,289.6,424.454,18.157,31.599,2.715,1
7.7,188.998,15456.22,5.048,322.755,523.053,16.09,57.286,4.897,1
6.5,171.723,20852.764,7.705,282.106,359.461,13.475,83.622,5.397,1
8.2,240.979,23641.472,6.611,318.689,410.158,13.11,56.914,3.567,1
6.1,150.564,20596.391,6.907,333.776,431.651,12.829,64.395,4.276,1
7.1,196.659,36966.853,8.987,294.316,530.053,13.822,85.777,2.665,1
6.6,215.246,18059.331,6.932,333.776,374.455,11.621,77.941,3.405,1
4.7,160.212,5128.458,8.283,357.731,344.694,14.22,34.288,4.11,1
8.0,234.779,15360.835,5.736,377.178,613.634,14.191,48.916,4.754,1
6.8,179.72,35001.145,8.682,333.776,360.933,13.633,72.718,3.184,1
7.1,177.685,20325.702,5.85,353.627,279.665,13.964,44.543,4.032,1
7.0,177.056,22886.966,6.431,315.283,507.79,15.288,35.768,4.82,1
6.4,166.635,24855.83,9.492,287.412,479.479,10.697,65.655,3.552,1
6.3,149.563,15751.449,8.258,317.501,605.398,15.218,82.703,5.255,1
7.1,166.923,21190.155,6.59,285.899,410.688,15.291,75.595,2.505,1
9.0,225.368,49009.925,6.003,296.631,445.769,16.254,83.891,4.549,1
7.8,216.783,35055.616,7.784,306.643,447.167,10.61,36.872,4.823,1
6.1,155.271,27310.061,7.817,333.776,436.989,12.658,66.396,4.298,1
7.2,198.147,32680.978,8.973,283.108,531.603,19.806,81.927,4.63,1
6.7,166.391,22475.093,8.895,317.62,527.46,12.819,55.536,3.313,1
8.1,231.168,19954.576,5.139,349.067,386.071,15.018,63.341,4.679,1
7.1,205.235,22613.297,6.486,266.639,313.01,11.624,28.401,3.978,1
6.3,164.07,26594.352,7.381,338.429,607.103,14.929,113.049,4.579,1
5.9,175.638,17177.071,10.411,307.998,402.887,15.152,74.354,3.998,1
7.6,246.031,33347.971,8.223,345.809,445.767,10.764,98.369,2.991,1
6.7,197.617,21043.627,6.631,337.039,641.526,15.555,63.684,4.489,1
6.9,185.631,13979.382,7.043,375.434,462.535,17.195,74.558,4.346,1
7.1,142.277,21208.618,9.503,333.776,429.69,16.293,58.963,2.602,1
7.6,212.264,14319.401,5.793,362.853,450.536,18.176,66.396,4.375,1
7.4,234.201,15547.187,7.851,364.106,393.254,15.162,64.732,3.394,1
6.6,187.666,20156.579,7.299,333.776,390.427,12.354,85.214,3.824,1
6.3,185.436,18506.289,6.573,356.971,366.813,16.44,76.764,3.982,1
5.9,139.362,11006.049,5.312,339.328,446.494,10.567,89.693,3.312,1
7.9,197.358,22899.063,8.284,295.351,358.097,12.958,71.694,3.386,1
6.5,194.277,7412.798,5.837,354.821,361.037,11.672,57.317,4.421,1
6.8,223.996,17196.055,7.113,374.309,344.718,15.457,60.151,4.847,1
7.1,203.054,20106.107,8.682,351.336,346.031,11.556,62.952,4.704,1
7.2,206.295,25794.95,7.795,321.284,485.254,15.575,49.152,4.743,1
7.1,206.677,21823.094,5.89,333.776,387.618,17.68,55.023,3.933,1
7.2,147.711,37308.994,5.677,279.164,395.977,13.326,63.627,3.883,1
7.8,215.534,38895.356,7.765,342.262,349.431,6.125,65.833,5.426,1
7.1,209.752,20214.217,6.045,323.788,539.465,20.279,72.735,4.258,1
7.0,128.483,30569.811,4.449,281.725,348.265,15.142,58.157,2.869,1
7.1,199.846,12635.368,7.886,332.615,293.834,13.218,54.55,4.481,1
7.7,189.51,47022.746,8.227,287.087,567.722,14.98,71.206,3.511,1
6.3,187.83,27577.214,9.142,322.918,277.051,13.29,59.454,3.653,1
6.6,160.92,22557.78,5.305,338.631,416.898,15.793,53.276,5.181,1
6.8,154.373,15525.394,6.084,343.032,597.979,17.119,56.124,3.018,1
7.1,204.737,25680.717,7.98,318.677,311.636,20.377,69.021,4.324,1
8.2,278.34,29045.261,7.993,334.552,384.783,17.407,64.211,4.162,1
7.8,251.463,21688.617,6.195,395.088,355.832,14.325,67.584,4.041,1
7.3,182.407,13706.187,5.888,300.608,424.65,18.063,73.837,5.056,1
7.1,129.883,8906.976,6.828,327.552,525.225,17.657,32.185,3.842,1
7.7,230.82,35056.232,7.657,364.13,305.629,18.481,72.205,4.793,1
7.7,223.578,20259.726,7.385,351.161,510.047,14.205,73.192,5.482,1
7.1,209.866,20116.911,6.941,370.384,338.957,11.343,51.16,3.62,1
7.8,210.67,19873.301,7.285,333.776,448.596,7.025,55.804,3.346,1
7.3,216.622,19412.113,6.932,333.776,301.954,19.211,67.713,3.96,1
7.5,211.051,34359.401,8.167,365.812,447.521,18.553,60.163,3.714,1
7.8,229.49,21995.068,7.749,320.441,398.545,18.203,41.064,4.317,1
7.4,194.764,34565.702,8.493,294.836,350.085,18.962,79.958,2.895,1
6.6,164.636,30660.21,8.852,272.524,533.584,10.958,83.662,4.216,1
7.0,220.502,19746.493,7.059,371.913,536.184,15.303,67.902,4.557,1
7.9,226.004,19486.882,6.209,356.338,472.369,11.995,55.029,3.58,1
7.5,236.714,21736.373,6.589,407.312,299.194,20.738,68.314,4.242,1
7.1,200.97,12700.488,7.714,395.09,464.025,15.089,63.625,3.756,1
6.5,214.993,12330.407,7.3,389.817,465.353,22.089,24.533,3.426,1
6.4,180.959,17502.879,6.472,367.733,411.581,11.599,66.396,4.538,1
5.8,171.972,8086.826,7.305,330.134,442.759,11.365,95.898,4.002,1
6.9,188.913,14052.446,6.192,333.776,338.321,17.86,66.737,3.566,1
8.8,236.393,40684.39,6.609,303.53,278.355,14.576,72.873,4.242,1
7.4,231.793,29169.721,7.93,375.097,389.273,13.853,39.533,3.752,1
9.2,281.594,47852.889,8.33,314.784,422.318,9.969,64.071,2.96,1
7.1,192.742,32349.102,8.751,272.085,581.981,13.583,64.436,3.953,1
6.6,145.806,25070.009,5.716,285.219,369.613,8.655,66.396,4.825,1
6.5,223.861,15147.171,7.668,389.391,437.051,12.085,52.339,4.226,1
7.3,199.614,19073.26,5.767,336.994,413.214,12.482,56.794,4.298,1
8.1,217.266,38184.47,7.254,311.91,281.069,13.028,78.582,4.431,1
7.1,237.084,35434.28,7.618,381.338,365.033,13.454,33.44,3.826,1
6.0,151.361,20155.434,7.723,275.08,478.332,18.016,99.061,3.764,1
7.1,212.705,25626.481,8.59,338.664,330.253,11.053,64.472,4.219,1
7.1,161.039,25583.492,6.797,333.776,467.48,14.106,52.331,4.514,1
6.4,177.253,20321.229,6.379,373.052,375.028,11.685,61.63,3.641,1
6.8,201.651,25887.632,9.368,327.619,519.38,17.72,90.065,5.203,1
7.9,224.721,27402.02,6.875,343.286,315.913,14.137,32.439,4.847,1
7.3,229.979,12603.4,5.975,351.319,370.861,19.389,79.972,4.017,1
7.1,198.412,16648.601,6.931,348.548,472.276,17.25,59.631,3.263,1
6.8,176.793,32040.506,7.932,333.776,467.148,11.215,47.532,3.735,1
7.7,203.396,21403.002,7.623,333.211,424.329,16.95,48.417,3.612,1
7.6,223.232,14739.069,6.732,372.029,481.342,8.9,62.134,4.258,1
7.8,213.249,18821.39,6.475,316.572,405.279,16.872,55.906,3.552,1
6.7,154.332,25137.428,8.496,274.884,330.084,15.984,69.943,3.486,1
6.5,146.055,35965.745,8.579,333.776,474.008,21.366,54.127,3.794,1
8.6,236.862,17828.295,4.752,341.036,423.11,15.313,80.931,3.039,1
7.5,231.539,22452.636,7.821,333.776,380.999,14.338,66.396,4.664,1
5.8,183.074,22025.697,8.953,333.776,376.581,10.547,63.3,3.253,1
7.3,165.798,30396.905,7.836,281.897,475.646,12.326,83.4,6.084,1
7.5,216.382,9465.324,4.948,341.461,501.345,11.248,52.951,3.749,1
6.1,158.729,22481.027,8.467,333.776,458.993,15.495,66.396,3.984,1
5.2,127.118,7907.33,6.762,335.462,475.332,12.725,79.42,5.138,1
7.1,255.954,15097.024,8.482,361.971,471.477,14.571,40.287,3.228,1
6.4,180.293,26034.528,9.711,308.958,473.065,17.724,57.597,3.14,1
7.7,205.596,11579.442,4.263,356.137,407.722,10.829,83.244,4.59,1
7.1,191.401,25227.545,6.608,319.251,419.305,12.865,78.468,4.511,1
7.1,108.917,14476.336,5.398,281.198,512.232,15.014,86.671,3.896,1
6.6,179.241,26392.864,9.309,333.776,496.364,12.787,78.262,4.453,1
6.5,159.182,13403.086,6.958,296.077,359.974,15.637,63.514,3.748,1
7.5,195.029,33173.499,7.551,333.776,534.167,17.334,38.368,3.545,1
7.1,221.673,32269.505,8.765,303.962,357.359,12.82,51.374,4.805,1
7.1,221.508,17240.021,9.181,322.617,442.544,16.576,78.122,4.786,1
7.0,197.686,12150.722,7.984,341.1,303.597,14.331,70.857,3.853,0
7.1,184.741,32328.715,8.397,292.938,617.145,8.349,51.457,5.493,0
8.3,222.436,20320.108,7.322,297.139,374.12,15.779,93.446,4.166,0
3.8,211.757,14686.283,7.558,326.912,371.269,21.765,35.782,3.143,0
7.1,174.918,28990.788,4.66,417.34,468.843,10.018,53.347,3.669,0
9.4,166.27,32471.456,7.343,333.776,498.313,12.78,56.793,4.566,0
9.0,169.228,21790.011,7.923,333.776,436.922,18.222,73.218,4.517,0
5.7,241.216,14083.83,5.739,293.465,498.283,24.755,70.729,2.989,0
7.3,177.663,23441.267,9.107,326.291,478.467,14.003,55.183,2.775,0
7.0,201.002,24510.508,5.818,401.269,371.616,12.847,89.192,4.422,0
4.3,197.276,9848.036,10.811,333.776,295.75,19.958,81.746,4.361,0
5.3,234.271,26811.203,3.611,369.608,570.975,12.776,44.676,3.522,0
7.3,187.766,24354.335,7.196,333.776,346.292,10.893,61.561,4.267,0
9.2,184.442,22749.178,7.402,375.008,436.494,15.403,44.789,3.996,0
9.7,199.532,32916.331,6.128,333.776,461.3,16.11,76.544,2.796,0
7.1,184.994,19764.627,7.505,333.776,293.478,12.934,66.396,3.018,0
6.7,196.833,23565.733,7.595,315.575,500.143,11.663,31.778,3.501,0
6.8,261.39,15149.49,7.056,333.776,397.787,11.994,66.258,3.275,0
7.0,222.89,25441.056,7.384,333.776,647.35,17.391,38.733,4.357,0
7.4,179.147,17763.311,9.877,328.459,364.134,12.982,49.051,2.949,0
6.2,192.217,19330.036,8.793,333.776,401.383,18.225,61.274,3.212,0
7.3,187.672,21273.457,7.784,333.776,332.084,16.842,55.019,4.026,0
7.1,187.419,15423.387,8.872,341.563,561.791,14.281,66.396,3.172,0
6.6,226.528,13730.259,9.061,257.459,275.072,12.779,66.396,3.808,0
10.1,242.152,24649.675,4.803,347.07,348.484,17.615,73.002,4.482,0
14.0,235.677,24008.992,5.635,381.098,460.745,13.453,72.859,3.171,0
8.5,128.62,15273.049,10.726,333.776,553.346,16.931,69.737,4.15,0
6.0,151.148,24207.082,8.414,333.776,410.909,10.085,107.586,4.197,0
5.8,194.617,17721.96,5.646,410.359,622.964,17.63,93.071,4.238,0
8.1,236.493,26631.213,6.267,275.091,496.99,18.589,58.313,2.655,0
5.6,143.505,22234.697,9.253,368.387,437.125,11.575,52.424,4.148,0
5.9,196.275,19399.222,7.642,328.269,324.046,18.505,77.158,3.82,0
10.3,249.324,23259.012,3.331,284.406,468.866,5.188,67.623,2.845,0
9.6,205.749,33080.589,5.66,356.698,333.07,16.985,68.906,3.419,0
7.1,139.907,18975.643,7.572,423.046,528.267,18.556,68.649,3.628,0
7.1,210.745,12229.298,6.951,387.389,422.027,14.681,77.322,2.517,0
9.7,190.163,18752.576,7.073,333.776,461.07,9.107,64.228,3.086,0
6.5,181.073,22444.082,10.475,271.863,351.064,11.996,66.396,3.567,0
7.1,193.629,18753.212,8.685,327.341,478.103,13.173,52.674,2.373,0
7.7,208.92,27648.16,5.623,332.824,397.057,12.486,73.185,5.016,0
8.3,191.859,22526.28,7.979,333.776,292.861,18.004,72.576,4.291,0
7.2,223.704,24311.906,7.393,275.622,306.782,9.697,77.2,4.361,0
7.7,219.659,30809.706,6.791,333.776,405.032,12.759,70.372,5.104,0
7.1,214.216,19026.673,7.635,333.776,421.14,16.826,74.629,3.987,0
6.9,185.744,12218.096,8.023,350.658,394.441,17.065,86.632,4.101,0
6.0,230.586,20278.383,9.361,305.777,333.531,12.594,55.302,2.217,0
11.6,192.924,39234.47,8.861,235.995,463.435,19.628,81.497,3.761,0
10.2,194.303,28915.643,7.302,316.525,279.165,18.452,63.062,2.938,0
8.7,145.247,20256.353,10.652,333.776,612.328,13.053,94.827,3.009,0
3.7,183.349,14841.242,9.535,333.776,293.918,12.942,112.061,3.78,0
4.9,184.553,10922.542,7.462,352.83,338.681,21.625,91.008,3.595,0
6.1,138.224,14852.531,8.094,333.776,389.303,17.024,100.441,5.036,0
9.0,156.266,24897.557,7.64,416.531,342.746,13.6,62.502,3.626,0
9.9,160.098,32129.996,6.11,405.296,541.221,11.546,46.082,5.555,0
7.1,165.74,19919.325,7.278,351.965,420.121,17.776,46.002,3.428,0
4.2,207.669,21214.371,6.845,304.275,488.456,13.489,65.308,3.733,0
9.1,233.175,32105.287,6.75,333.776,370.93,16.335,68.697,3.644,0
3.9,152.819,17857.717,7.363,324.383,342.409,7.637,75.201,3.205,0
7.4,148.296,14417.98,9.085,347.962,316.58,13.494,58.862,5.338,0
7.1,180.681,8692.538,8.672,396.529,534.339,10.3,87.652,3.914,0
8.5,141.81,12658.177,11.264,347.268,387.086,12.79,69.577,4.343,0
5.7,199.118,25815.609,6.384,333.776,483.824,11.638,79.474,4.326,0
3.7,199.083,15900.797,8.561,291.104,371.847,11.974,66.396,2.353,0
6.5,183.226,14284.648,8.389,373.092,495.418,11.638,58.662,3.272,0
7.9,190.428,16461.502,5.454,394.306,294.179,17.659,82.417,3.887,0
6.6,211.169,28990.298,8.884,267.202,504.909,14.055,68.976,4.097,0
4.3,218.32,17639.858,7.527,331.835,424.209,15.006,70.051,4.586,0
8.6,215.137,15778.729,7.533,316.959,359.83,14.945,79.464,4.002,0
8.9,145.278,17621.39,8.268,341.477,286.891,15.195,42.289,4.714,0
10.5,143.767,31320.246,7.729,402.954,491.216,12.004,75.642,4.681,0
7.1,219.075,31044.738,6.772,263.901,411.471,16.209,70.853,1.985,0
6.9,214.17,32946.568,5.484,333.44,318.884,12.81,15.685,4.935,0
8.1,213.029,24531.869,6.237,322.097,517.49,14.352,59.86,2.769,0
4.9,161.243,13516.911,8.206,343.305,535.225,14.356,71.445,4.196,0
5.1,197.143,21682.755,7.756,292.251,424.666,10.928,51.221,4.334,0
6.1,208.908,21456.604,9.601,263.453,459.016,19.297,31.007,4.524,0
10.0,213.647,25433.232,5.203,319.01,362.262,13.994,68.021,2.902,0
9.0,213.092,19030.717,5.292,316.94,473.15,15.891,66.087,4.656,0
5.5,228.736,35343.629,4.347,333.776,526.112,14.931,46.781,2.798,0
7.1,200.84,20743.348,6.906,264.644,450.362,10.209,70.496,3.809,0
6.7,229.129,15058.139,5.119,315.88,443.958,13.783,76.274,4.19,0
7.2,228.41,15395.469,7.399,334.778,294.916,13.932,50.748,4.103,0
7.1,190.383,30524.094,6.375,387.669,382.057,19.195,73.658,4.938,0
7.1,173.69,19309.57,6.533,372.537,295.386,7.273,88.791,3.396,0
5.6,203.73,19345.922,8.048,265.347,708.226,15.752,69.196,3.512,0
7.1,184.02,13361.226,9.259,335.09,467.444,19.582,80.084,4.411,0
8.0,244.396,32405.414,3.318,307.644,433.912,16.254,67.681,3.956,0
7.8,195.179,22329.74,6.105,416.949,371.616,10.964,66.396,4.699,0
5.2,206.27,17914.34,11.24,333.776,357.697,4.903,72.085,3.841,0
7.7,163.346,25035.271,8.259,329.597,431.868,16.079,89.094,4.618,0
7.3,229.087,16404.759,7.59,272.277,518.609,17.879,67.104,3.997,0
3.7,202.512,9439.784,10.344,313.139,543.686,15.436,65.205,3.847,0
7.1,221.127,27158.678,7.876,274.659,472.096,15.759,35.71,4.689,0
7.7,220.819,26686.848,8.286,299.959,564.527,13.862,77.016,4.522,0
8.2,236.344,27931.208,6.204,325.324,511.588,13.382,80.687,4.469,0
7.2,184.157,31125.74,6.378,352.916,472.274,14.808,61.964,3.784,0
5.7,202.365,17493.65,5.52,385.197,479.238,21.693,66.396,3.732,0
8.8,197.215,19572.147,7.493,376.838,518.386,19.186,35.786,3.528,0
9.8,177.712,30575.947,6.394,333.776,536.721,12.339,46.259,4.318,0
10.0,237.023,26944.682,5.589,334.326,379.138,13.008,86.185,3.643,0
7.1,179.155,18282.069,7.875,326.187,397.221,9.438,57.851,2.758,0
9.1,162.683,21463.059,9.821,333.776,501.567,15.667,83.692,4.806,0
7.1,146.25,25623.341,7.308,333.776,464.185,8.355,69.002,3.583,0
5.8,157.883,16087.27,9.458,277.54,550.137,11.87,52.247,5.049,0
7.1,209.953,18668.364,4.453,347.582,479.561,16.093,68.799,3.772,0
5.0,220.951,20988.088,7.986,232.549,373.625,12.235,45.95,4.475,0
5.4,185.903,18020.842,6.401,447.418,332.05,7.716,67.334,5.225,0
4.8,241.136,18328.403,7.403,237.517,355.275,12.717,75.398,4.58,0
7.9,217.772,23575.991,7.493,279.147,548.155,10.33,65.181,3.137,0
6.7,158.535,16304.529,7.134,333.776,514.749,9.334,38.542,3.534,0
8.7,206.923,29551.334,6.03,339.032,329.711,9.14,63.766,3.689,0
4.2,181.736,25815.389,8.535,297.239,399.292,9.343,46.638,4.168,0
8.5,212.305,28553.559,7.225,342.604,341.74,9.004,60.725,2.166,0
10.0,215.109,33462.034,6.194,365.895,373.937,13.792,77.872,2.66,0
7.0,204.923,24607.088,8.08,280.746,365.845,10.808,59.912,4.238,0
2.8,186.124,11920.907,8.642,332.745,447.594,18.482,87.697,3.49,0
6.0,186.467,23124.578,7.013,333.776,446.219,16.455,64.689,5.165,0
8.2,178.08,25623.868,7.574,391.918,353.507,19.749,74.295,3.845,0
7.0,162.123,26395.249,6.623,333.776,574.581,12.278,51.629,3.279,0
8.2,258.902,17291.618,5.184,333.776,434.504,12.813,51.096,4.296,0
7.1,162.513,24642.812,7.268,330.905,414.651,11.583,73.946,3.216,0
6.9,216.744,13529.039,5.618,402.313,553.617,15.693,86.378,3.955,0
8.0,147.118,20827.918,9.226,333.776,474.854,10.714,60.256,4.544,0
7.1,204.258,26321.689,5.937,333.776,487.274,20.408,70.341,3.306,0
9.6,223.296,28292.78,5.665,333.776,398.479,11.351,44.574,3.929,0
7.3,195.118,21496.745,6.571,360.698,418.374,11.383,81.236,4.272,0
7.1,260.845,11803.735,5.261,336.04,424.058,12.319,70.203,2.816,0
8.0,169.334,19168.527,8.081,405.527,350.577,15.178,68.004,3.736,0
7.9,170.191,37000.956,6.217,346.064,517.577,15.872,68.911,4.066,0
6.4,237.461,18736.191,5.6,333.776,235.042,11.545,56.716,3.759,0
5.2,171.239,12289.901,10.786,301.231,501.56,12.284,54.474,4.876,0
6.5,197.428,15979.06,7.425,273.719,452.187,18.585,77.731,5.144,0
5.9,195.744,12431.803,6.662,380.725,367.854,21.301,90.395,4.513,0
8.1,184.232,30031.839,6.215,373.653,400.612,15.289,37.787,4.204,0
7.1,187.873,29532.615,7.981,274.493,469.132,16.169,78.926,4.587,0
6.5,205.151,19821.338,6.345,298.38,482.596,12.165,89.478,4.911,0
7.1,205.339,25142.734,5.64,296.091,528.28,12.912,69.527,4.895,0
7.0,205.563,16100.968,5.527,371.362,532.342,10.347,72.574,5.328,0
5.5,134.56,15979.335,9.504,366.214,418.642,12.898,57.781,3.987,0
2.6,147.491,21316.507,9.142,312.054,406.372,11.52,83.278,2.817,0
7.3,199.813,14540.735,8.827,276.118,486.984,17.272,70.136,5.124,0
8.6,191.708,32112.57,8.115,293.656,518.944,8.568,58.062,3.564,0
6.7,148.842,13329.032,7.118,333.776,403.421,20.794,70.346,3.395,0
7.1,194.719,18344.069,7.612,333.776,320.356,12.333,75.115,4.515,0
8.0,204.784,20408.486,4.532,406.329,515.575,21.559,70.547,3.916,0
7.1,168.042,18564.372,8.562,345.205,419.132,18.46,59.7,2.962,0
8.6,228.763,19126.299,7.018,327.895,383.527,14.759,41.276,4.585,0
9.5,169.214,33365.315,8.46,315.96,449.724,10.397,74.327,3.164,0
6.8,227.226,14470.054,8.472,274.445,360.756,19.402,40.291,4.823,0
7.1,229.725,22444.559,5.702,320.99,389.031,15.502,34.246,3.851,0
7.1,188.395,21875.216,7.141,408.856,616.121,8.974,59.708,4.123,0
5.5,186.696,16639.215,9.808,333.776,355.942,12.254,66.396,4.558,0
5.1,191.722,18252.076,8.118,284.215,373.741,18.045,91.852,3.93,0
6.2,199.099,27001.335,7.808,296.924,478.746,17.128,84.799,4.755,0
8.1,221.752,29808.237,8.82,205.935,556.658,10.738,59.513,4.705,0
6.9,158.08,11914.464,7.635,386.167,473.643,16.939,62.695,4.595,0
8.8,225.895,23659.212,2.459,408.418,446.992,14.341,42.801,3.77,0
7.1,200.309,25355.999,7.105,304.648,394.246,16.067,77.811,3.28,0
8.4,156.952,21923.874,7.657,379.542,364.795,11.774,62.856,3.586,0
6.5,215.722,21165.591,7.643,348.475,315.078,13.543,46.169,4.042,0
9.9,128.586,26436.033,8.779,349.748,480.668,9.106,65.327,4.618,0
4.8,186.161,19118.05,7.054,359.406,577.491,8.304,73.153,3.598,0
10.6,278.036,28652.143,2.786,379.277,334.212,15.012,65.2,3.052,0
6.3,249.083,21046.449,5.456,333.776,334.179,15.089,52.792,4.221,0
7.8,208.637,22308.822,5.85,408.123,502.789,16.136,60.394,3.835,0
8.0,191.936,16746.8,8.562,312.74,431.506,14.371,77.929,3.649,0
9.7,130.608,30220.612,9.309,370.295,411.881,18.024,76.16,3.895,0
5.9,179.955,26562.447,6.803,333.776,431.969,14.632,75.434,2.227,0
5.6,189.701,11512.466,8.721,329.94,331.33,18.017,66.189,4.372,0
7.6,208.818,34538.544,5.601,301.787,470.74,15.669,35.365,4.692,0
7.1,243.413,23493.121,4.793,283.344,341.439,16.073,45.633,3.066,0
5.2,185.342,25669.72,7.819,318.451,449.919,18.302,49.342,3.843,0
7.3,205.722,23778.759,8.18,333.339,529.625,12.352,41.032,3.943,0
6.1,241.176,13539.812,6.016,335.396,363.633,13.456,60.924,4.132,0
6.0,186.884,22554.83,8.392,331.215,444.891,4.467,65.955,4.037,0
7.1,153.035,28504.998,8.425,333.776,346.311,15.139,48.385,3.831,0
7.9,207.821,12359.631,7.378,340.979,499.362,14.045,97.627,5.43,0
7.1,159.833,23917.19,6.782,369.224,472.927,13.892,85.759,2.858,0
